transaction_id,order_id,transaction_date,transaction_type,amount,currency,payment_method,payment_reference,merchant_id,processor_response,processor_fee,is_processed,created_at,updated_at
TXN_00000147,ORD_00002620,2024-11-26 19:19:11,Refund,-813.22,USD,Debit Card,REF_431477,MERCH_072,Declined,5.19,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000148,ORD_00004684,2025-02-27 19:19:11,Adjustment,-813.36,USD,PayPal,REF_409860,MERCH_036,Declined,7.12,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000149,ORD_00001535,2025-06-19 19:19:11,Adjustment,-325.92,USD,Bank Transfer,REF_766157,MERCH_075,Declined,1.87,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000150,ORD_00001332,2025-05-06 19:19:11,Sale,-784.67,USD,Cash,REF_135195,MERCH_066,Pending,7.62,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000151,ORD_00004446,2023-09-23 19:19:11,Sale,-84.37,USD,Debit Card,REF_654493,MERCH_044,Pending,4.58,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000152,,2023-11-20 19:19:11,Refund,988.38,USD,Bank Transfer,REF_450478,MERCH_016,Declined,8.8,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000153,ORD_00003731,2023-10-18 19:19:11,Refund,480.49,USD,Bank Transfer,REF_494173,MERCH_010,Approved,4.55,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000154,ORD_00004564,2024-05-11 19:19:11,Fee,456.4,USD,PayPal,REF_772983,MERCH_095,Pending,9.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000155,ORD_00000221,2025-03-01 19:19:11,Adjustment,326.66,USD,Credit Card,REF_466474,MERCH_003,Approved,6.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000156,ORD_00000087,2023-11-30 19:19:11,Adjustment,22.11,USD,Debit Card,REF_515627,MERCH_092,Pending,8.65,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000157,ORD_00000395,2025-05-29 19:19:11,Refund,-440.66,USD,PayPal,REF_787769,MERCH_093,Declined,6.49,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000158,ORD_00002095,2024-07-15 19:19:11,Fee,135.22,USD,Debit Card,REF_399335,MERCH_039,Approved,1.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000159,ORD_00003649,2025-02-19 19:19:11,Refund,656.0,USD,Debit Card,REF_108380,MERCH_024,Pending,4.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000160,ORD_00002467,2025-03-28 19:19:11,Adjustment,94.61,USD,Credit Card,REF_773672,MERCH_004,Approved,2.73,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000161,ORD_00003222,2024-09-30 19:19:11,Refund,640.81,USD,Bank Transfer,REF_860425,MERCH_078,Approved,5.0,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000162,ORD_00002262,2025-02-27 19:19:11,Refund,-605.21,USD,Bank Transfer,REF_569941,MERCH_022,Pending,0.21,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000163,ORD_00004006,2024-10-14 19:19:11,Fee,819.47,USD,Debit Card,REF_768993,MERCH_071,Approved,3.36,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000164,ORD_00004567,2023-12-28 19:19:11,Adjustment,117.76,USD,Bank Transfer,REF_466321,MERCH_074,Declined,3.65,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000165,ORD_00004735,2024-05-16 19:19:11,Adjustment,908.87,USD,Debit Card,REF_125853,MERCH_001,Pending,8.01,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000166,,2025-04-30 19:19:11,Refund,-560.46,USD,Cash,REF_779362,MERCH_015,Declined,5.64,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000167,ORD_00002162,2024-03-04 19:19:11,Adjustment,671.59,USD,Bank Transfer,REF_806412,MERCH_037,Pending,3.22,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000168,ORD_00002736,2023-08-17 19:19:11,Fee,396.04,USD,Credit Card,REF_292980,MERCH_086,Approved,4.94,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000169,ORD_00002561,2024-10-21 19:19:11,Sale,991.0,USD,Debit Card,REF_865732,MERCH_008,Pending,4.08,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000170,ORD_00002397,2024-04-19 19:19:11,Discount,672.38,USD,Bank Transfer,REF_944431,MERCH_077,Pending,3.09,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000171,ORD_00002367,2025-05-19 19:19:11,Adjustment,-668.33,USD,PayPal,REF_808635,MERCH_036,Pending,6.37,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000172,ORD_00003016,2024-05-10 19:19:11,Fee,755.21,USD,PayPal,REF_384928,MERCH_080,Declined,0.82,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000173,ORD_00001002,2024-09-23 19:19:11,Adjustment,332.17,USD,Debit Card,REF_247457,MERCH_021,Pending,5.96,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000174,ORD_00004606,2024-01-24 19:19:11,Discount,-122.82,USD,Bank Transfer,REF_639906,MERCH_011,Approved,3.8,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000175,,2024-08-08 19:19:11,Discount,214.91,USD,PayPal,REF_724453,MERCH_008,Pending,4.41,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000176,ORD_00004542,2024-07-19 19:19:11,Sale,-880.22,USD,Cash,REF_804412,MERCH_055,Pending,0.44,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000177,ORD_00004079,2025-02-26 19:19:11,Discount,-711.85,USD,PayPal,REF_701000,MERCH_002,Pending,7.96,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000178,ORD_00004095,2024-09-20 19:19:11,Adjustment,807.27,USD,Bank Transfer,REF_628494,MERCH_038,Declined,3.21,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000179,ORD_00003037,2024-03-05 19:19:11,Adjustment,-845.19,USD,Bank Transfer,REF_294712,MERCH_082,Declined,6.14,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000180,ORD_00004926,2024-03-20 19:19:11,Adjustment,606.71,USD,Debit Card,REF_136194,MERCH_035,Approved,0.34,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000181,ORD_00003394,2025-06-06 19:19:11,Refund,497.09,USD,Bank Transfer,REF_488182,MERCH_080,Pending,6.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000182,ORD_00004683,2023-08-27 19:19:11,Discount,-388.04,USD,Cash,REF_480121,MERCH_066,Declined,4.57,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000183,,2024-07-20 19:19:11,Adjustment,-59.67,USD,Cash,REF_899088,MERCH_074,Declined,3.6,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000184,ORD_00004661,2023-11-08 19:19:11,Sale,65.74,USD,Credit Card,REF_751850,MERCH_033,Approved,3.44,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000185,ORD_00001414,2024-06-06 19:19:11,Discount,851.64,USD,Cash,REF_713668,MERCH_025,Declined,5.22,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000186,ORD_00000414,2024-01-22 19:19:11,Fee,-229.17,USD,Cash,REF_243458,MERCH_087,Approved,9.04,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000187,ORD_00001159,2025-03-17 19:19:11,Adjustment,-448.79,USD,Credit Card,REF_197632,MERCH_062,Pending,2.28,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000188,ORD_00003692,2023-11-13 19:19:11,Adjustment,-501.41,USD,Bank Transfer,REF_686821,MERCH_093,Declined,5.42,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000189,,2024-05-07 19:19:11,Refund,888.33,USD,PayPal,REF_245807,MERCH_023,Approved,3.24,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000190,ORD_00000208,2025-07-10 19:19:11,Adjustment,-0.31,USD,Credit Card,REF_155079,MERCH_085,Declined,1.29,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000191,,2025-02-28 19:19:11,Sale,783.25,USD,PayPal,REF_192490,MERCH_019,Declined,5.1,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000192,,2023-08-30 19:19:11,Discount,310.32,USD,Credit Card,REF_243010,MERCH_083,Approved,3.13,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000193,,2023-09-01 19:19:11,Sale,231.83,USD,Cash,REF_440965,MERCH_044,Approved,3.95,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000194,ORD_00001114,2025-03-13 19:19:11,Fee,-919.6,USD,Bank Transfer,REF_225100,MERCH_017,Declined,5.64,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000195,ORD_00003325,2023-12-18 19:19:11,Sale,-497.42,USD,Debit Card,REF_572950,MERCH_015,Pending,8.66,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000196,ORD_00000091,2025-07-20 19:19:11,Sale,31.19,USD,PayPal,REF_711516,MERCH_045,Approved,3.42,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000197,ORD_00001731,2025-06-25 19:19:11,Adjustment,337.67,USD,Credit Card,REF_908366,MERCH_085,Pending,5.54,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000198,ORD_00004037,2024-10-24 19:19:11,Fee,901.7,USD,PayPal,REF_691599,MERCH_039,Declined,5.06,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000199,ORD_00004752,2023-11-07 19:19:11,Sale,-833.43,USD,Credit Card,REF_530489,MERCH_089,Pending,2.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000200,ORD_00001776,2024-06-27 19:19:11,Refund,-129.07,USD,Debit Card,REF_799078,MERCH_091,Pending,0.81,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000201,ORD_00004125,2023-12-02 19:19:11,Fee,-235.71,USD,Debit Card,REF_406984,MERCH_048,Pending,6.38,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000202,ORD_00001493,2025-05-07 19:19:11,Fee,-554.14,USD,Bank Transfer,REF_921425,MERCH_042,Declined,6.92,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000203,ORD_00000250,2024-08-31 19:19:11,Adjustment,975.4,USD,Credit Card,REF_533113,MERCH_069,Approved,7.73,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000204,ORD_00002524,2024-11-05 19:19:11,Fee,-643.64,USD,Debit Card,REF_938373,MERCH_067,Approved,8.66,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000205,,2024-04-29 19:19:11,Adjustment,-335.84,USD,PayPal,REF_108939,MERCH_022,Declined,9.45,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000206,ORD_00001277,2025-02-07 19:19:11,Sale,916.62,USD,PayPal,REF_654308,MERCH_076,Pending,1.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000207,ORD_00002137,2023-11-18 19:19:11,Refund,-230.27,USD,Bank Transfer,REF_201277,MERCH_087,Pending,2.45,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000208,ORD_00002514,2024-06-04 19:19:11,Discount,-275.88,USD,Cash,REF_441183,MERCH_088,Approved,6.09,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000209,,2024-02-25 19:19:11,Sale,859.45,USD,Credit Card,REF_215354,MERCH_030,Pending,9.11,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000210,ORD_00002772,2023-11-23 19:19:11,Adjustment,541.83,USD,Bank Transfer,REF_437871,MERCH_081,Approved,0.77,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000211,ORD_00004516,2024-04-03 19:19:11,Sale,-977.5,USD,Cash,REF_217951,MERCH_008,Declined,9.73,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000212,,2023-11-23 19:19:11,Refund,-890.92,USD,PayPal,REF_940587,MERCH_092,Approved,3.77,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000213,ORD_00002470,2025-02-16 19:19:11,Discount,-628.03,USD,Cash,REF_157421,MERCH_060,Pending,8.95,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000214,ORD_00003784,2025-08-02 19:19:11,Fee,338.92,USD,PayPal,REF_809383,MERCH_002,Approved,1.22,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000215,ORD_00002774,2023-12-13 19:19:11,Discount,-565.57,USD,Bank Transfer,REF_821514,MERCH_001,Pending,2.72,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000216,,2023-11-07 19:19:11,Adjustment,792.04,USD,Cash,REF_918884,MERCH_035,Approved,6.84,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000217,ORD_00003962,2024-02-25 19:19:11,Refund,-64.5,USD,Debit Card,REF_735319,MERCH_025,Approved,7.97,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000218,ORD_00000575,2024-08-16 19:19:11,Refund,-136.27,USD,Debit Card,REF_996961,MERCH_015,Approved,3.63,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000219,ORD_00002862,2023-10-10 19:19:11,Adjustment,800.1,USD,Cash,REF_816496,MERCH_010,Pending,9.3,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000220,ORD_00002803,2024-01-22 19:19:11,Fee,-214.13,USD,PayPal,REF_229896,MERCH_096,Pending,4.33,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000221,ORD_00003499,2024-12-18 19:19:11,Adjustment,-942.6,USD,Debit Card,REF_832044,MERCH_027,Declined,2.32,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000222,ORD_00003015,2025-06-09 19:19:11,Fee,935.3,USD,PayPal,REF_201735,MERCH_087,Approved,6.15,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000223,ORD_00002040,2025-07-13 19:19:11,Fee,-39.59,USD,Cash,REF_892751,MERCH_004,Declined,2.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000224,ORD_00003901,2024-12-22 19:19:11,Sale,906.48,USD,Bank Transfer,REF_585540,MERCH_063,Approved,0.98,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000225,ORD_00004031,2023-09-21 19:19:11,Refund,79.88,USD,Bank Transfer,REF_633120,MERCH_020,Declined,3.4,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000226,ORD_00001402,2023-11-01 19:19:11,Refund,-253.9,USD,PayPal,REF_638035,MERCH_096,Approved,4.35,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000227,ORD_00003081,2024-09-11 19:19:11,Fee,-774.5,USD,Debit Card,REF_254202,MERCH_100,Approved,5.88,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000228,ORD_00002799,2025-07-29 19:19:11,Adjustment,138.87,USD,Debit Card,REF_263723,MERCH_028,Pending,8.67,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000229,ORD_00000651,2025-04-17 19:19:11,Sale,-285.83,USD,Credit Card,REF_670870,MERCH_094,Declined,0.42,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000230,ORD_00001025,2024-01-01 19:19:11,Refund,16.23,USD,Credit Card,REF_151981,MERCH_094,Pending,5.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000231,ORD_00004917,2025-07-26 19:19:11,Discount,-333.19,USD,Credit Card,REF_151657,MERCH_029,Pending,5.47,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000232,ORD_00001813,2025-04-22 19:19:11,Refund,785.75,USD,Debit Card,REF_518698,MERCH_003,Pending,3.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000233,ORD_00004615,2024-12-14 19:19:11,Fee,722.87,USD,Debit Card,REF_521478,MERCH_075,Approved,4.51,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000234,ORD_00002350,2024-04-09 19:19:11,Adjustment,584.43,USD,Bank Transfer,REF_735013,MERCH_049,Pending,0.02,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000235,ORD_00000650,2025-06-15 19:19:11,Discount,525.87,USD,Bank Transfer,REF_709358,MERCH_094,Pending,7.49,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000236,ORD_00003304,2024-10-30 19:19:11,Sale,-989.14,USD,Cash,REF_185033,MERCH_078,Declined,5.86,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000237,ORD_00001305,2024-08-30 19:19:11,Sale,-645.91,USD,Debit Card,REF_799879,MERCH_007,Declined,8.53,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000238,ORD_00002689,2024-02-08 19:19:11,Adjustment,537.7,USD,Credit Card,REF_411742,MERCH_036,Approved,0.04,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000239,ORD_00003518,2025-05-27 19:19:11,Fee,-944.42,USD,PayPal,REF_210250,MERCH_018,Pending,0.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000240,ORD_00002635,2024-09-16 19:19:11,Refund,-291.29,USD,PayPal,REF_815437,MERCH_022,Pending,2.46,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000241,ORD_00003924,2023-09-18 19:19:11,Adjustment,-254.94,USD,PayPal,REF_736655,MERCH_013,Approved,6.35,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000242,ORD_00002541,2024-07-06 19:19:11,Refund,-389.36,USD,Credit Card,REF_381972,MERCH_100,Pending,3.34,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000243,ORD_00002413,2025-04-08 19:19:11,Fee,-355.29,USD,Cash,REF_454744,MERCH_033,Pending,4.4,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000244,ORD_00004653,2023-11-09 19:19:11,Refund,297.43,USD,Credit Card,REF_546599,MERCH_016,Approved,9.54,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000245,ORD_00001062,2024-10-02 19:19:11,Discount,701.74,USD,Credit Card,REF_965898,MERCH_042,Approved,4.49,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000246,ORD_00001039,2024-02-06 19:19:11,Refund,-710.12,USD,Credit Card,REF_610180,MERCH_015,Approved,2.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000247,ORD_00000268,2024-09-13 19:19:11,Sale,892.25,USD,Bank Transfer,REF_159434,MERCH_043,Declined,4.48,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000248,ORD_00000184,2025-04-20 19:19:11,Refund,532.64,USD,Bank Transfer,REF_574381,MERCH_084,Pending,6.58,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000249,ORD_00002247,2023-09-16 19:19:11,Adjustment,-983.95,USD,Debit Card,REF_855546,MERCH_069,Approved,1.29,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000250,,2025-07-08 19:19:11,Adjustment,-467.99,USD,Credit Card,REF_632686,MERCH_038,Approved,7.85,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000251,ORD_00003882,2023-11-22 19:19:11,Fee,-407.6,USD,Bank Transfer,REF_361279,MERCH_093,Approved,7.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000252,ORD_00003405,2025-01-08 19:19:11,Refund,-830.02,USD,Debit Card,REF_762668,MERCH_060,Declined,0.83,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000253,ORD_00003021,2025-07-21 19:19:11,Sale,-131.89,USD,Debit Card,REF_882833,MERCH_078,Declined,4.67,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000254,,2023-11-15 19:19:11,Sale,345.83,USD,Bank Transfer,REF_716946,MERCH_029,Declined,5.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000255,ORD_00002529,2025-05-06 19:19:11,Fee,-495.64,USD,Bank Transfer,REF_756039,MERCH_092,Pending,1.87,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000256,ORD_00002712,2023-09-28 19:19:11,Refund,954.91,USD,Bank Transfer,REF_454823,MERCH_061,Approved,2.66,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000257,ORD_00001655,2024-10-26 19:19:11,Fee,-839.24,USD,PayPal,REF_320438,MERCH_098,Approved,1.93,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000258,ORD_00003990,2025-01-21 19:19:11,Adjustment,617.71,USD,Credit Card,REF_852414,MERCH_053,Declined,2.53,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000259,ORD_00004435,2025-03-07 19:19:11,Refund,-80.68,USD,PayPal,REF_691829,MERCH_054,Declined,2.23,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000260,ORD_00001563,2023-09-23 19:19:11,Sale,-41.86,USD,Cash,REF_408229,MERCH_090,Approved,9.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000261,ORD_00003779,2023-10-05 19:19:11,Adjustment,474.92,USD,Credit Card,REF_979481,MERCH_078,Approved,3.3,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000262,ORD_00003059,2024-10-24 19:19:11,Fee,229.16,USD,Credit Card,REF_794634,MERCH_034,Approved,5.59,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000263,ORD_00004483,2024-12-10 19:19:11,Refund,-880.48,USD,Bank Transfer,REF_652317,MERCH_065,Declined,9.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000264,ORD_00001885,2024-11-22 19:19:11,Adjustment,452.19,USD,Debit Card,REF_225085,MERCH_029,Pending,1.56,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000265,ORD_00004800,2024-02-02 19:19:11,Fee,-562.96,USD,PayPal,REF_695629,MERCH_072,Pending,5.89,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000266,ORD_00001991,2025-06-12 19:19:11,Discount,-436.99,USD,PayPal,REF_673342,MERCH_048,Pending,5.07,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000267,ORD_00001247,2024-09-28 19:19:11,Discount,-912.63,USD,Credit Card,REF_724787,MERCH_033,Pending,0.14,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000268,,2024-07-25 19:19:11,Fee,183.72,USD,Credit Card,REF_613069,MERCH_010,Declined,7.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000269,ORD_00002619,2024-01-02 19:19:11,Sale,-253.98,USD,Bank Transfer,REF_232383,MERCH_031,Declined,6.71,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000270,ORD_00003545,2024-06-03 19:19:11,Refund,-109.4,USD,Credit Card,REF_500286,MERCH_065,Pending,8.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000271,ORD_00001131,2024-11-20 19:19:11,Sale,-342.94,USD,Bank Transfer,REF_253593,MERCH_037,Pending,6.12,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000272,ORD_00002302,2024-06-27 19:19:11,Fee,-437.17,USD,Cash,REF_634675,MERCH_073,Pending,4.69,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000273,ORD_00000038,2025-07-30 19:19:11,Sale,-437.59,USD,Bank Transfer,REF_537493,MERCH_008,Pending,8.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000274,ORD_00003364,2023-09-06 19:19:11,Sale,662.96,USD,Debit Card,REF_948298,MERCH_039,Declined,1.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000275,ORD_00003235,2024-08-30 19:19:11,Adjustment,419.53,USD,Cash,REF_166848,MERCH_080,Pending,0.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000276,ORD_00004609,2025-07-20 19:19:11,Refund,-364.38,USD,Cash,REF_738743,MERCH_014,Pending,6.55,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000277,,2023-08-05 19:19:11,Sale,-469.63,USD,Credit Card,REF_718423,MERCH_012,Declined,3.13,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000278,ORD_00001590,2024-06-19 19:19:11,Discount,-568.05,USD,Cash,REF_822370,MERCH_075,Declined,0.02,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000279,ORD_00001597,2023-11-14 19:19:11,Adjustment,-184.59,USD,Debit Card,REF_293295,MERCH_061,Declined,0.47,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000280,ORD_00004791,2025-05-24 19:19:11,Refund,-700.75,USD,Cash,REF_945757,MERCH_083,Pending,4.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000281,ORD_00004460,2024-09-13 19:19:11,Fee,-304.61,USD,Debit Card,REF_525500,MERCH_035,Approved,4.38,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000282,ORD_00004851,2023-08-08 19:19:11,Fee,468.09,USD,Debit Card,REF_452696,MERCH_039,Approved,1.0,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000283,ORD_00004946,2025-05-03 19:19:11,Sale,-169.07,USD,PayPal,REF_845600,MERCH_078,Pending,3.33,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000284,ORD_00002542,2024-07-12 19:19:11,Discount,-412.19,USD,PayPal,REF_955584,MERCH_079,Approved,3.26,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000285,ORD_00002217,2024-04-15 19:19:11,Discount,215.92,USD,PayPal,REF_734536,MERCH_081,Declined,7.04,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000286,ORD_00000085,2023-08-07 19:19:11,Sale,-986.37,USD,Cash,REF_869194,MERCH_069,Declined,8.14,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000287,ORD_00000142,2024-07-15 19:19:11,Adjustment,781.6,USD,PayPal,REF_571460,MERCH_013,Approved,4.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000288,ORD_00003133,2024-07-14 19:19:11,Fee,936.99,USD,PayPal,REF_904135,MERCH_088,Pending,6.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000289,ORD_00003870,2023-10-08 19:19:11,Sale,-618.6,USD,PayPal,REF_619210,MERCH_095,Approved,7.06,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000290,ORD_00002292,2023-11-02 19:19:11,Discount,971.25,USD,Credit Card,REF_619669,MERCH_045,Approved,2.95,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000291,ORD_00000492,2024-05-31 19:19:11,Sale,896.85,USD,Cash,REF_525156,MERCH_063,Declined,7.31,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00000292,ORD_00001960,2025-07-04 19:19:11,Sale,167.72,USD,Cash,REF_477294,MERCH_006,Declined,8.97,False,2025-08-04 19:19:11,2025-08-04 19:19:11
